,team_rank,rank_diff,win_rate,Team_Venue_Form,Opp_Venue_Form,Team_Cumul_GD,Opp_Cumul_GD,Total_exp,Total_Exp_local,Total_Exp_youth,win
0,0.30000000000000004,0.0904977375565611,0.25,0.26666666666666666,0.8,0.09523809523809523,0.7659574468085106,0.2245322245322245,0.3397341211225997,0.2143540669856459,1.0
1,0.30000000000000004,0.16289592760181,0.4,0.4,0.26666666666666666,0.23809523809523808,0.7872340425531915,0.2245322245322245,0.3397341211225997,0.2143540669856459,0.0
2,0.30000000000000004,0.15384615384615385,0.75,0.4,0.5333333333333333,0.23809523809523808,0.7021276595744681,0.2245322245322245,0.3397341211225997,0.2143540669856459,0.0
3,0.30000000000000004,0.0995475113122172,0.0,0.4666666666666667,0.4666666666666667,0.23809523809523808,0.7021276595744681,0.2245322245322245,0.3397341211225997,0.2143540669856459,1.0
4,0.30000000000000004,0.23529411764705885,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.2857142857142857,0.5531914893617021,0.2245322245322245,0.3397341211225997,0.2143540669856459,1.0
5,0.30000000000000004,0.06334841628959276,0.0,0.6,0.4666666666666667,0.38095238095238093,0.7659574468085106,0.2245322245322245,0.3397341211225997,0.2143540669856459,1.0
6,0.30000000000000004,0.14027149321266968,0.0,0.7333333333333333,0.6666666666666666,0.38095238095238093,0.6382978723404256,0.2245322245322245,0.3397341211225997,0.2143540669856459,1.0
7,0.30000000000000004,0.0497737556561086,0.0,0.8666666666666667,0.8666666666666667,0.5238095238095237,0.8936170212765957,0.2245322245322245,0.3397341211225997,0.2143540669856459,1.0
8,0.30000000000000004,0.9502262443438916,1.0,0.8666666666666667,0.6,0.5714285714285714,0.6808510638297872,0.2245322245322245,0.3397341211225997,0.2143540669856459,1.0
9,0.30000000000000004,0.058823529411764705,0.0,1.0,0.3333333333333333,0.7619047619047619,0.7872340425531915,0.2245322245322245,0.3397341211225997,0.2143540669856459,0.0
10,0.30000000000000004,0.1809954751131222,0.6,0.8,0.4,0.6666666666666666,0.6595744680851063,0.2245322245322245,0.3397341211225997,0.2143540669856459,0.0
11,0.30000000000000004,0.3212669683257919,0.0,0.26666666666666666,0.8666666666666667,0.6190476190476191,0.6808510638297872,0.2245322245322245,0.3397341211225997,0.2143540669856459,1.0
12,0.30000000000000004,0.06787330316742082,0.2,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.8297872340425532,0.2245322245322245,0.3397341211225997,0.2143540669856459,0.0
13,0.30000000000000004,0.07239819004524888,0.0,0.4,0.6666666666666666,0.5238095238095237,0.6595744680851063,0.2245322245322245,0.3397341211225997,0.2143540669856459,1.0
14,0.30000000000000004,0.14479638009049775,0.5,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.6170212765957447,0.4823284823284823,0.7090103397341211,0.26411483253588514,0.0
15,0.30000000000000004,0.6742081447963801,0.0,0.4666666666666667,0.06666666666666667,0.3333333333333333,0.44680851063829785,0.4823284823284823,0.7090103397341211,0.26411483253588514,1.0
16,0.30000000000000004,0.058823529411764705,0.1666666666666666,0.5333333333333333,0.8666666666666667,0.5714285714285714,0.851063829787234,0.4823284823284823,0.7090103397341211,0.26411483253588514,0.0
17,0.30000000000000004,0.3981900452488688,1.0,0.3333333333333333,0.26666666666666666,0.38095238095238093,0.7021276595744681,0.4823284823284823,0.7090103397341211,0.26411483253588514,1.0
18,0.30000000000000004,0.416289592760181,0.0,0.6,0.6666666666666666,0.6666666666666666,0.7021276595744681,0.4823284823284823,0.7090103397341211,0.26411483253588514,1.0
19,0.30000000000000004,0.08597285067873303,0.25,0.7333333333333333,0.8,0.7142857142857142,0.9361702127659575,0.4823284823284823,0.7090103397341211,0.26411483253588514,1.0
20,0.30000000000000004,0.11764705882352941,0.5,0.8666666666666667,0.7333333333333333,0.8095238095238095,0.8297872340425532,0.4823284823284823,0.7090103397341211,0.26411483253588514,0.0
21,0.30000000000000004,0.416289592760181,1.0,0.3333333333333333,0.4,0.5238095238095237,0.48936170212765956,0.4823284823284823,0.7090103397341211,0.26411483253588514,1.0
22,0.30000000000000004,0.6742081447963801,1.0,0.5333333333333333,0.06666666666666667,0.7619047619047619,0.2765957446808511,0.4823284823284823,0.7090103397341211,0.26411483253588514,1.0
23,0.30000000000000004,0.12217194570135748,0.3333333333333333,0.6666666666666666,0.8666666666666667,0.7619047619047619,0.851063829787234,0.4823284823284823,0.7090103397341211,0.26411483253588514,0.0
24,0.20000000000000004,0.08144796380090498,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7659574468085106,0.8787248787248787,0.7208271787296898,0.5263157894736841,0.0
25,0.20000000000000004,0.06334841628959276,1.0,0.7333333333333333,0.5333333333333333,0.5714285714285714,0.8297872340425532,0.8787248787248787,0.7208271787296898,0.5263157894736841,1.0
26,0.20000000000000004,0.09502262443438915,1.0,0.5333333333333333,1.0,0.6666666666666666,0.7659574468085106,0.8787248787248787,0.7208271787296898,0.5263157894736841,1.0
27,0.20000000000000004,0.16742081447963802,0.25,0.6666666666666666,0.6,0.5238095238095237,0.7234042553191489,0.8787248787248787,0.7208271787296898,0.5263157894736841,1.0
28,0.20000000000000004,0.38461538461538464,0.5,0.8666666666666667,0.6666666666666666,0.38095238095238093,0.8085106382978723,0.8787248787248787,0.7208271787296898,0.5263157894736841,1.0
