,team_rank,rank_diff,win_rate,Team_Form,Opp_Form,Team_Venue_Form,Opp_Venue_Form,Team_Cumul_GD,Opp_Cumul_GD,win
0,0.6739130434782608,0.2033195020746888,0.0,0.7142857142857143,0.4666666666666667,0.7333333333333333,0.4666666666666667,0.7058823529411764,0.6,1.0
1,0.6739130434782608,0.07468879668049792,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.7333333333333333,0.6666666666666666,0.7647058823529411,0.6444444444444445,1.0
2,0.6739130434782608,0.14937759336099585,0.0,0.7142857142857143,0.6,0.5333333333333333,0.6666666666666666,0.8235294117647058,0.6,1.0
3,0.6739130434782608,0.07468879668049792,0.75,0.8571428571428571,0.4,0.6666666666666666,0.8666666666666667,0.8823529411764706,0.5111111111111112,0.0
4,0.6739130434782608,0.26141078838174275,0.0,0.6428571428571428,0.5333333333333333,0.6,0.5333333333333333,0.7058823529411764,0.6444444444444445,0.0
5,0.6739130434782608,0.06639004149377595,0.0,0.6428571428571428,0.4666666666666667,0.4666666666666667,0.7333333333333333,0.7058823529411764,0.6666666666666667,0.0
6,0.6739130434782608,0.26556016597510373,0.6,0.4285714285714286,0.6666666666666666,0.7333333333333333,0.3333333333333333,0.4117647058823529,0.6222222222222222,1.0
7,0.6739130434782608,0.31950207468879666,0.5,0.4285714285714286,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3529411764705882,0.5555555555555556,0.0
8,0.6739130434782608,0.12033195020746888,0.0,0.21428571428571427,0.7333333333333333,0.8666666666666667,0.5333333333333333,0.1764705882352941,0.6666666666666667,0.0
9,0.6739130434782608,0.8547717842323651,0.0,0.21428571428571427,0.4,0.6666666666666666,0.4666666666666667,0.11764705882352938,0.4666666666666667,0.0
10,1.0,0.04564315352697096,0.2,0.21428571428571427,0.8666666666666667,0.6666666666666666,0.8,0.11764705882352938,0.6888888888888889,0.0
11,1.0,0.00829875518672199,0.0,0.2857142857142857,0.6,0.5333333333333333,0.26666666666666666,0.23529411764705882,0.6,0.0
12,1.0,0.03734439834024897,0.3333333333333333,0.07142857142857142,0.6,0.26666666666666666,0.5333333333333333,0.05882352941176472,0.6444444444444445,0.0
13,1.0,0.35684647302904565,0.4285714285714285,0.14285714285714285,0.6,0.3333333333333333,0.4,0.1764705882352941,0.6444444444444445,1.0
14,1.0,0.0,0.0,0.3571428571428571,0.8,0.3333333333333333,0.5333333333333333,0.3529411764705882,0.7555555555555555,0.0
15,1.0,0.04564315352697096,0.1666666666666666,0.2857142857142857,0.7333333333333333,0.13333333333333333,0.7333333333333333,0.23529411764705882,0.6222222222222222,0.0
16,1.0,0.14937759336099585,0.6666666666666666,0.2857142857142857,0.6,0.2,0.7333333333333333,0.23529411764705882,0.6666666666666667,0.0
17,1.0,0.0,0.0,0.2857142857142857,0.8,0.13333333333333333,0.8,0.11764705882352938,0.7777777777777778,0.0
18,1.0,0.30290456431535273,0.0,0.2857142857142857,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.11764705882352938,0.2222222222222222,1.0
19,1.0,0.2863070539419087,0.6666666666666666,0.2857142857142857,0.06666666666666667,0.4666666666666667,0.26666666666666666,0.1764705882352941,0.2,0.0
20,0.8043478260869565,0.09958506224066391,0.0,0.2857142857142857,0.8666666666666667,0.4,0.8666666666666667,0.23529411764705882,0.7333333333333334,0.0
21,0.8043478260869565,0.05809128630705393,0.0,0.2857142857142857,0.4666666666666667,0.4666666666666667,0.26666666666666666,0.23529411764705882,0.5777777777777778,0.0
