,team_rank,rank_diff,win_rate,Team_Venue_Form,Opp_Venue_Form,Team_Cumul_GD,Opp_Cumul_GD,win
0,1.0,0.0092165898617511,0.0,0.5833333333333333,0.4666666666666667,0.611111111111111,0.6041666666666666,0.0
1,1.0,0.0,0.2,0.4166666666666666,0.6,0.2777777777777778,0.7916666666666666,0.0
2,1.0,0.152073732718894,0.0,0.4166666666666666,0.5333333333333333,0.2777777777777778,0.5833333333333334,1.0
3,1.0,0.543778801843318,0.0,0.5,0.2666666666666666,0.3333333333333333,0.5208333333333334,1.0
4,1.0,0.0230414746543778,0.5,0.25,0.5333333333333333,0.2777777777777778,0.6666666666666666,0.0
5,1.0,0.0460829493087557,0.0,0.25,0.3333333333333333,0.2777777777777778,0.7083333333333333,1.0
6,1.0,0.0552995391705069,0.0,0.25,0.5333333333333333,0.3333333333333333,0.5833333333333334,0.0
7,1.0,0.0046082949308755,0.5,0.5,0.8,0.2777777777777778,0.625,0.0
8,1.0,0.0460829493087557,0.2,0.4166666666666666,0.6666666666666666,0.1666666666666666,0.5833333333333334,0.0
9,1.0,0.2672811059907834,1.0,0.5,0.6,0.0555555555555555,0.5833333333333334,0.0
10,1.0,0.0138248847926267,0.25,0.5,0.8,0.1111111111111111,0.6458333333333334,0.0
11,0.4166666666666666,0.0599078341013824,0.5,0.1666666666666666,0.5333333333333333,0.0,0.5416666666666666,1.0
12,0.4166666666666666,0.2396313364055299,0.5,0.4166666666666666,0.8,0.2222222222222222,0.6458333333333334,1.0
13,0.4166666666666666,0.4700460829493088,0.0,0.4166666666666666,0.7333333333333333,0.2777777777777778,0.625,1.0
14,0.4166666666666666,0.0691244239631336,1.0,0.5833333333333333,0.1333333333333333,0.4444444444444444,0.625,1.0
15,0.4166666666666666,0.2903225806451613,1.0,0.4166666666666666,0.3333333333333333,0.6666666666666666,0.5416666666666666,1.0
16,0.4166666666666666,0.064516129032258,0.25,0.75,0.7333333333333333,0.8333333333333333,0.7916666666666666,0.0
17,0.4166666666666666,0.0829493087557603,0.1666666666666666,0.4166666666666666,1.0,0.5555555555555555,0.75,1.0
18,0.4166666666666666,0.4700460829493088,1.0,0.5,0.2,0.7222222222222222,0.4583333333333333,1.0
19,0.4166666666666666,0.2903225806451613,1.0,0.75,0.1333333333333333,0.7222222222222222,0.4583333333333333,0.0
20,0.4166666666666666,0.1013824884792626,0.0,0.5833333333333333,1.0,0.5,0.8541666666666666,0.0
21,0.1666666666666666,0.0691244239631336,0.2,0.5833333333333333,0.6666666666666666,0.3888888888888888,0.7708333333333333,0.0
22,0.1666666666666666,0.1013824884792626,0.2,0.4166666666666666,0.6,0.5,0.625,0.0
23,0.1666666666666666,0.1244239631336405,0.0,0.1666666666666666,0.2,0.2222222222222222,0.4375,1.0
24,0.1666666666666666,0.1336405529953917,0.0,0.5833333333333333,0.7333333333333333,0.3333333333333333,0.7083333333333333,0.0
25,0.1666666666666666,0.1152073732718894,1.0,0.25,0.8666666666666667,0.3333333333333333,0.6041666666666666,0.0
26,0.1666666666666666,0.1566820276497695,0.0,0.0833333333333333,0.4,0.3333333333333333,0.5416666666666666,0.0
27,0.1666666666666666,0.064516129032258,0.0,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.6041666666666666,1.0
28,0.1666666666666666,0.1751152073732719,1.0,0.4166666666666666,0.2666666666666666,0.4444444444444444,0.625,0.0
29,0.1666666666666666,0.0967741935483871,0.6666666666666666,0.25,0.6666666666666666,0.2222222222222222,0.6666666666666666,1.0
30,0.1666666666666666,0.0460829493087557,0.1666666666666666,0.5,0.8,0.3888888888888888,0.8541666666666666,0.0
31,0.1666666666666666,0.0921658986175115,0.3333333333333333,0.4166666666666666,0.3333333333333333,0.3333333333333333,0.6458333333333334,0.0
32,0.1666666666666666,0.2949308755760368,0.0,0.6666666666666666,0.6,0.3333333333333333,0.4791666666666667,1.0
33,0.1666666666666666,0.4331797235023041,0.0,0.25,0.2,0.3333333333333333,0.6666666666666666,0.0
34,0.25,0.4147465437788019,1.0,0.25,0.2,0.3333333333333333,1.0,0.0
35,0.25,0.7188940092165899,0.0,0.6666666666666666,0.1333333333333333,0.0555555555555555,0.4166666666666667,1.0
36,0.25,0.0737327188940092,1.0,0.1666666666666666,0.8666666666666667,0.2222222222222222,0.75,1.0
37,0.25,0.2027649769585253,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6041666666666666,1.0
38,0.25,0.9631336405529954,0.0,0.4166666666666666,0.2666666666666666,0.3333333333333333,0.5,1.0
39,0.25,0.2672811059907834,1.0,0.4166666666666666,0.4,0.3888888888888888,0.7083333333333333,1.0
40,0.25,0.1290322580645161,0.0,0.5833333333333333,0.8,0.5555555555555555,0.7291666666666666,1.0
41,0.25,0.4608294930875576,0.0,0.6666666666666666,0.4,0.5555555555555555,0.5625,1.0
42,0.25,0.7188940092165899,1.0,0.75,0.0666666666666666,0.5,0.3958333333333333,1.0
43,0.25,0.0737327188940092,1.0,0.8333333333333333,0.8666666666666667,0.5555555555555555,0.6666666666666666,0.0
44,0.25,0.0967741935483871,0.75,1.0,0.7333333333333333,0.5,0.625,0.0
45,0.25,0.0783410138248847,0.25,0.8333333333333333,0.6666666666666666,0.3888888888888888,0.7291666666666666,0.0
46,0.25,0.0967741935483871,0.0,0.6666666666666666,0.4,0.2777777777777778,0.4791666666666667,0.0
47,0.25,0.1152073732718894,1.0,0.75,0.6666666666666666,0.1666666666666666,0.625,0.0
48,0.25,0.4654377880184332,0.0,0.5833333333333333,0.4666666666666667,0.0555555555555555,0.4583333333333333,1.0
49,0.25,0.0460829493087557,0.4,0.4166666666666666,0.4666666666666667,0.3333333333333333,0.7083333333333333,0.0
50,0.25,0.271889400921659,0.3333333333333333,0.3333333333333332,0.3333333333333333,0.3333333333333333,0.5416666666666666,1.0
51,0.25,0.1428571428571428,0.5,0.3333333333333332,0.3333333333333333,0.5,0.625,1.0
52,0.25,0.0783410138248847,0.2,0.4166666666666666,0.8,0.6666666666666666,0.7291666666666666,0.0
53,0.25,0.2995391705069124,1.0,0.5833333333333333,0.0666666666666666,0.6666666666666666,0.5208333333333334,1.0
54,0.25,0.4193548387096774,0.0,0.1666666666666666,0.4666666666666667,0.5555555555555555,0.5625,0.0
55,0.25,0.152073732718894,0.625,0.0,0.4666666666666667,0.611111111111111,0.5208333333333334,1.0
56,0.25,0.3502304147465438,0.0,0.5833333333333333,0.4,0.5,0.625,1.0
57,0.25,0.5576036866359447,0.0,0.1666666666666666,0.5333333333333333,0.5,0.5208333333333334,1.0
58,0.25,0.0599078341013824,0.6666666666666666,0.3333333333333332,0.8666666666666667,0.5555555555555555,0.625,0.0
59,0.3333333333333333,0.0460829493087557,0.1666666666666666,0.5833333333333333,0.1333333333333333,0.3333333333333333,0.7708333333333333,0.0
60,0.3333333333333333,0.5069124423963134,0.0,0.6666666666666666,0.6,0.3333333333333333,0.4791666666666667,1.0
61,0.3333333333333333,0.5576036866359447,1.0,0.8333333333333333,0.0666666666666666,0.5,0.3333333333333333,1.0
62,0.3333333333333333,0.0691244239631336,0.5,0.3333333333333332,0.8666666666666667,0.5,0.6875,1.0
63,0.3333333333333333,0.1428571428571428,0.5,0.5,0.4666666666666667,0.5,0.4791666666666667,1.0
64,0.3333333333333333,0.0921658986175115,0.6,0.5833333333333333,0.5333333333333333,0.611111111111111,0.6458333333333334,0.0
65,0.3333333333333333,0.3594470046082949,1.0,0.5,0.3333333333333333,0.4444444444444444,0.5208333333333334,1.0
66,0.3333333333333333,0.5069124423963134,1.0,0.5,0.2666666666666666,0.2777777777777778,0.4375,0.0
67,0.3333333333333333,0.3502304147465438,0.0,0.8333333333333333,0.3333333333333333,0.1111111111111111,0.6041666666666666,1.0
68,0.3333333333333333,0.1336405529953917,0.6666666666666666,0.8333333333333333,0.8666666666666667,0.1111111111111111,0.6666666666666666,1.0
69,0.3333333333333333,0.0506912442396313,0.25,0.5,0.6666666666666666,0.1111111111111111,0.5208333333333334,1.0
